LEAID,district_name,total_students,num_chronically_absent_students,chronic_absentee_ratio,STATE_NAME,Am_Indian_Female,Am_Indian_Male,Am_Indian_Total,Asian_Female,Asian_Male,Asian_Total,Black_Female,Black_Male,Black_Total,Sec504_Female,Sec504_Male,Sec504_Total,Econ_Disadv_Female,Econ_Disadv_Male,Econ_Disadv_Total,Hispanic_Female,Hispanic_Male,Hispanic_Total,Homeless_Female,Homeless_Male,Homeless_Total,Eng_Learner_Female,Eng_Learner_Male,Eng_Learner_Total,Multiracial_Female,Multiracial_Male,Multiracial_Total,PI7_F,PI7_M,PI7_T,Disabilities_Female,Disabilities_Male,Disabilities_Total,White_Female,White_Male,White_Total,student_poverty_ratio,total_federal_revenue,total_state_revenue,total_local_revenue,total_expenditures,total_salaries,total_employee_benefits
4700154,Lakeland,2080,182,0.08800000000000001,TN,0.0,0.0,0.0,3.0,4.0,7.0,13.0,14.0,27.0,0.0,0.0,0.0,10.0,14.0,24.0,15.0,10.0,25.0,2.0,0.0,2.0,13.0,6.0,19.0,5.0,3.0,8.0,0.0,1.0,1.0,14.0,13.0,27.0,49.0,65.0,114.0,0.07213578500707214,5809000,10648000,8841000,23922000,8701000,4203000
4700180,Bedford County,8827,2048,0.23199999999999998,TN,2.0,1.0,3.0,2.0,2.0,4.0,58.0,80.0,138.0,0.0,0.0,0.0,436.0,402.0,838.0,263.0,245.0,508.0,14.0,16.0,30.0,89.0,114.0,203.0,84.0,95.0,179.0,0.0,3.0,3.0,95.0,141.0,236.0,617.0,596.0,1213.0,0.17656074384387452,19547000,55457000,17722000,91393000,32962000,15649000
4703180,Davidson County,77435,26691,0.345,TN,18.0,25.0,43.0,182.0,205.0,387.0,6161.0,6064.0,12225.0,0.0,0.0,0.0,7479.0,7376.0,14855.0,4009.0,4225.0,8234.0,946.0,906.0,1852.0,2651.0,3219.0,5870.0,487.0,446.0,933.0,24.0,16.0,40.0,1227.0,2145.0,3372.0,2357.0,2472.0,4829.0,0.17656074384387452,258854000,458726000,1019434000,1384084000,426965000,258955000
4700210,Bells,347,39,0.11199999999999999,TN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,8.0,10.0,18.0,2.0,5.0,7.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,12.0,15.0,27.0,0.14678899082568808,1135000,3087000,504000,4345000,1840000,689000
4703210,Newport,657,147,0.22399999999999998,TN,1.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,19.0,33.0,52.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,7.0,0.0,0.0,0.0,6.0,11.0,17.0,57.0,70.0,127.0,0.14678899082568808,3427000,4371000,2618000,9519000,3778000,1558000
4700240,Benton County,2072,380,0.183,TN,1.0,1.0,2.0,1.0,1.0,2.0,5.0,7.0,12.0,0.0,0.0,0.0,69.0,89.0,158.0,11.0,7.0,18.0,0.0,0.0,0.0,3.0,2.0,5.0,8.0,5.0,13.0,0.0,0.0,0.0,30.0,62.0,92.0,153.0,180.0,333.0,0.26133553173948887,9100000,14032000,8123000,28623000,9673000,5103000
4703240,Oak Ridge,4730,1607,0.34,TN,2.0,0.0,2.0,11.0,12.0,23.0,125.0,123.0,248.0,0.0,0.0,0.0,240.0,226.0,466.0,80.0,92.0,172.0,14.0,13.0,27.0,23.0,36.0,59.0,70.0,62.0,132.0,1.0,1.0,2.0,93.0,150.0,243.0,515.0,513.0,1028.0,0.26133553173948887,14921000,24987000,38902000,76134000,26538000,11969000
4700270,Bledsoe County,1565,356,0.22699999999999998,TN,0.0,3.0,3.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,72.0,89.0,161.0,11.0,17.0,28.0,4.0,6.0,10.0,2.0,3.0,5.0,4.0,4.0,8.0,1.0,1.0,2.0,29.0,43.0,72.0,147.0,163.0,310.0,0.26627218934911245,6091000,14322000,4253000,21898000,7349000,3524000
4703270,Obion County,2994,604,0.20199999999999999,TN,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,32.0,3.0,6.0,9.0,145.0,141.0,286.0,23.0,16.0,39.0,1.0,1.0,2.0,7.0,3.0,10.0,9.0,14.0,23.0,0.0,0.0,0.0,43.0,68.0,111.0,255.0,255.0,510.0,0.26627218934911245,9128000,22635000,12263000,41687000,14646000,6223000
4700300,Blount County,10040,1983,0.198,TN,2.0,8.0,10.0,5.0,3.0,8.0,19.0,25.0,44.0,0.0,0.0,0.0,221.0,217.0,438.0,81.0,94.0,175.0,4.0,10.0,14.0,23.0,24.0,47.0,40.0,36.0,76.0,0.0,0.0,0.0,113.0,209.0,322.0,804.0,866.0,1670.0,0.13009357078176878,21701000,54882000,60848000,124608000,47379000,22964000
4703300,Oneida,1364,407,0.298,TN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,85.0,89.0,174.0,6.0,3.0,9.0,7.0,2.0,9.0,0.0,1.0,1.0,3.0,7.0,10.0,0.0,0.0,0.0,21.0,39.0,60.0,193.0,192.0,385.0,0.13009357078176878,4327000,8517000,3670000,15043000,5278000,2246000
4700330,Bradley County,9970,1783,0.179,TN,1.0,1.0,2.0,1.0,2.0,3.0,19.0,27.0,46.0,17.0,12.0,29.0,327.0,341.0,668.0,76.0,93.0,169.0,1.0,2.0,3.0,23.0,25.0,48.0,43.0,28.0,71.0,1.0,0.0,1.0,104.0,151.0,255.0,758.0,733.0,1491.0,0.1549659994253424,30238000,55757000,34944000,118292000,39953000,18009000
4703330,Overton County,2982,667,0.22399999999999998,TN,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,90.0,118.0,208.0,9.0,8.0,17.0,3.0,8.0,11.0,2.0,1.0,3.0,2.0,5.0,7.0,0.0,0.0,0.0,30.0,84.0,114.0,294.0,344.0,638.0,0.1549659994253424,8062000,21638000,8138000,37259000,11364000,5813000
4700360,Bristol,3907,780,0.2,TN,0.0,0.0,0.0,1.0,3.0,4.0,9.0,12.0,21.0,0.0,0.0,0.0,149.0,166.0,315.0,28.0,21.0,49.0,8.0,14.0,22.0,9.0,5.0,14.0,20.0,28.0,48.0,0.0,0.0,0.0,48.0,83.0,131.0,329.0,329.0,658.0,0.1741431451612903,12131000,18808000,26237000,53474000,18186000,8493000
4703360,Paris,1496,286,0.191,TN,0.0,1.0,1.0,0.0,1.0,1.0,23.0,28.0,51.0,0.0,0.0,0.0,79.0,78.0,157.0,9.0,8.0,17.0,5.0,10.0,15.0,2.0,2.0,4.0,13.0,12.0,25.0,1.0,1.0,2.0,22.0,33.0,55.0,90.0,99.0,189.0,0.1741431451612903,5351000,9846000,6936000,18866000,7623000,3108000
4700420,Campbell County,5010,1789,0.35700000000000004,TN,0.0,2.0,2.0,3.0,2.0,5.0,12.0,10.0,22.0,0.0,0.0,0.0,377.0,407.0,784.0,18.0,12.0,30.0,101.0,117.0,218.0,4.0,5.0,9.0,17.0,6.0,23.0,2.0,3.0,5.0,107.0,218.0,325.0,822.0,880.0,1702.0,0.25599867615422806,19118000,32759000,12547000,59236000,19480000,10691000
4703420,Pickett County,623,134,0.215,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,26.0,69.0,64.0,133.0,0.25599867615422806,2295000,4587000,1944000,7929000,3050000,1031000
4700450,Cannon County,1759,398,0.226,TN,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,9.0,0.0,0.0,0.0,74.0,72.0,146.0,8.0,9.0,17.0,13.0,12.0,25.0,4.0,0.0,4.0,7.0,3.0,10.0,0.0,0.0,0.0,20.0,31.0,51.0,195.0,167.0,362.0,0.20653095843935537,5212000,14160000,5348000,23389000,7948000,3454000
4703450,Polk County,2034,416,0.205,TN,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,59.0,83.0,142.0,4.0,5.0,9.0,10.0,12.0,22.0,0.0,1.0,1.0,2.0,8.0,10.0,1.0,0.0,1.0,29.0,67.0,96.0,173.0,216.0,389.0,0.20653095843935537,6873000,15363000,6743000,26862000,10543000,4920000
4700510,Carter County,4471,1114,0.249,TN,2.0,4.0,6.0,0.0,0.0,0.0,7.0,7.0,14.0,9.0,10.0,19.0,261.0,268.0,529.0,30.0,27.0,57.0,16.0,12.0,28.0,3.0,7.0,10.0,13.0,20.0,33.0,0.0,0.0,0.0,59.0,142.0,201.0,483.0,521.0,1004.0,0.21446518305814788,13850000,33243000,13490000,56552000,21907000,11981000
4703510,Rhea County,3998,960,0.24,TN,0.0,0.0,0.0,2.0,2.0,4.0,13.0,15.0,28.0,0.0,0.0,0.0,196.0,223.0,419.0,51.0,54.0,105.0,19.0,17.0,36.0,11.0,20.0,31.0,9.0,11.0,20.0,0.0,1.0,1.0,39.0,89.0,128.0,384.0,418.0,802.0,0.21446518305814788,11694000,27557000,13359000,50738000,17729000,9279000
4700570,Cheatham County,5698,1289,0.226,TN,1.0,5.0,6.0,1.0,0.0,1.0,30.0,25.0,55.0,1.0,1.0,2.0,166.0,187.0,353.0,51.0,33.0,84.0,15.0,12.0,27.0,9.0,10.0,19.0,23.0,30.0,53.0,0.0,0.0,0.0,73.0,138.0,211.0,526.0,564.0,1090.0,0.11552944720590451,10030000,36650000,18011000,61228000,22787000,9810000
4700600,Chester County,2748,610,0.222,TN,0.0,0.0,0.0,3.0,0.0,3.0,57.0,47.0,104.0,0.0,0.0,0.0,111.0,108.0,219.0,12.0,18.0,30.0,0.0,3.0,3.0,1.0,1.0,2.0,8.0,9.0,17.0,0.0,0.0,0.0,25.0,42.0,67.0,227.0,229.0,456.0,0.1895537876167416,6956000,19429000,5251000,30849000,11271000,4318000
4703600,Robertson County,11174,2479,0.222,TN,3.0,2.0,5.0,2.0,3.0,5.0,110.0,106.0,216.0,0.0,0.0,0.0,384.0,400.0,784.0,250.0,255.0,505.0,47.0,49.0,96.0,111.0,117.0,228.0,97.0,89.0,186.0,0.0,1.0,1.0,128.0,264.0,392.0,761.0,800.0,1561.0,0.1895537876167416,21253000,86062000,45609000,147969000,46347000,26848000
4700630,Claiborne County,3911,1577,0.40299999999999997,TN,0.0,3.0,3.0,4.0,1.0,5.0,4.0,5.0,9.0,29.0,45.0,74.0,269.0,270.0,539.0,19.0,10.0,29.0,2.0,2.0,4.0,2.0,1.0,3.0,15.0,17.0,32.0,1.0,0.0,1.0,85.0,173.0,258.0,710.0,788.0,1498.0,0.2508650519031142,12901000,27040000,14214000,51529000,20209000,11976000
4700660,Clay County,1039,225,0.217,TN,3.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,59.0,84.0,143.0,4.0,7.0,11.0,11.0,13.0,24.0,1.0,1.0,2.0,3.0,9.0,12.0,0.0,0.0,0.0,15.0,24.0,39.0,86.0,108.0,194.0,0.2897923875432526,3167000,8455000,3167000,12892000,4496000,1906000
4703660,Rogersville,608,75,0.12300000000000001,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,5.0,11.0,16.0,38.0,33.0,71.0,0.2897923875432526,1906000,4133000,2483000,7922000,2985000,1412000
4700690,Cleveland,5603,1597,0.285,TN,0.0,1.0,1.0,6.0,4.0,10.0,95.0,82.0,177.0,28.0,30.0,58.0,330.0,399.0,729.0,187.0,211.0,398.0,12.0,12.0,24.0,62.0,93.0,155.0,75.0,73.0,148.0,7.0,6.0,13.0,72.0,159.0,231.0,395.0,455.0,850.0,0.19533489705499088,14187000,32890000,22919000,67639000,25604000,11545000
4703690,Rutherford County,50026,8080,0.162,TN,14.0,6.0,20.0,83.0,75.0,158.0,771.0,854.0,1625.0,0.0,0.0,0.0,1230.0,1320.0,2550.0,998.0,1073.0,2071.0,248.0,276.0,524.0,473.0,559.0,1032.0,251.0,249.0,500.0,15.0,16.0,31.0,257.0,538.0,795.0,1797.0,1878.0,3675.0,0.19533489705499088,71865000,256026000,236383000,582264000,214049000,103045000
4700720,Clinton,933,174,0.18600000000000003,TN,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,6.0,3.0,6.0,9.0,36.0,45.0,81.0,2.0,5.0,7.0,2.0,2.0,4.0,1.0,0.0,1.0,7.0,8.0,15.0,0.0,0.0,0.0,5.0,20.0,25.0,72.0,72.0,144.0,0.18856447688564476,2605000,5472000,5233000,13377000,4554000,1736000
4703720,Scott County,2377,514,0.21600000000000003,TN,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,6.0,15.0,139.0,145.0,284.0,3.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,31.0,54.0,85.0,249.0,248.0,497.0,0.18856447688564476,7901000,21100000,4998000,34074000,13136000,5477000
4700750,Cocke County,4244,1315,0.31,TN,0.0,1.0,1.0,0.0,1.0,1.0,20.0,30.0,50.0,3.0,5.0,8.0,266.0,280.0,546.0,44.0,42.0,86.0,9.0,12.0,21.0,16.0,11.0,27.0,22.0,29.0,51.0,0.0,0.0,0.0,74.0,116.0,190.0,533.0,593.0,1126.0,0.2491307015749642,12972000,28648000,13933000,50668000,18081000,9391000
4703750,Sequatchie County,1984,758,0.382,TN,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,146.0,136.0,282.0,35.0,35.0,70.0,12.0,17.0,29.0,5.0,6.0,11.0,3.0,9.0,12.0,0.0,0.0,0.0,46.0,75.0,121.0,342.0,328.0,670.0,0.2491307015749642,5414000,14321000,6812000,26956000,8919000,3897000
4700780,Coffee County,4249,704,0.166,TN,1.0,0.0,1.0,0.0,1.0,1.0,13.0,10.0,23.0,0.0,0.0,0.0,109.0,136.0,245.0,30.0,30.0,60.0,5.0,1.0,6.0,7.0,11.0,18.0,10.0,14.0,24.0,0.0,0.0,0.0,46.0,82.0,128.0,288.0,307.0,595.0,0.16324694024478043,12022000,25547000,17649000,55701000,18519000,10463000
4703780,Sevier County,14186,4610,0.325,TN,6.0,6.0,12.0,16.0,14.0,30.0,32.0,42.0,74.0,7.0,13.0,20.0,631.0,635.0,1266.0,444.0,510.0,954.0,44.0,44.0,88.0,271.0,301.0,572.0,34.0,58.0,92.0,3.0,1.0,4.0,230.0,389.0,619.0,1722.0,1722.0,3444.0,0.16324694024478043,38913000,53064000,164067000,209632000,70109000,33394000
4700850,Crockett County,1951,303,0.155,TN,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,31.0,4.0,5.0,9.0,48.0,50.0,98.0,26.0,19.0,45.0,0.0,1.0,1.0,3.0,2.0,5.0,6.0,4.0,10.0,0.0,0.0,0.0,13.0,18.0,31.0,110.0,107.0,217.0,0.18985849056603774,4646000,14013000,3822000,27048000,7852000,3253000
4700900,Cumberland County,6892,1581,0.22899999999999998,TN,3.0,0.0,3.0,3.0,3.0,6.0,16.0,10.0,26.0,0.0,1.0,1.0,395.0,404.0,799.0,44.0,52.0,96.0,36.0,34.0,70.0,17.0,14.0,31.0,9.0,12.0,21.0,1.0,0.0,1.0,64.0,151.0,215.0,695.0,733.0,1428.0,0.2215174432788485,14274000,38079000,23454000,71913000,25993000,15611000
4703900,South Carroll,306,55,0.18,TN,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,16.0,15.0,31.0,1.0,2.0,3.0,9.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,24.0,41.0,0.2215174432788485,1003000,2340000,1031000,3763000,1205000,358000
4700930,Dayton,800,102,0.128,TN,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,29.0,34.0,63.0,3.0,6.0,9.0,2.0,6.0,8.0,2.0,3.0,5.0,8.0,0.0,8.0,0.0,0.0,0.0,6.0,8.0,14.0,30.0,49.0,79.0,0.2271062271062271,1874000,5474000,2477000,9004000,3948000,1896000
4700960,Decatur County,1442,276,0.191,TN,1.0,2.0,3.0,1.0,0.0,1.0,2.0,4.0,6.0,0.0,2.0,2.0,57.0,55.0,112.0,7.0,9.0,16.0,3.0,2.0,5.0,0.0,2.0,2.0,6.0,9.0,15.0,1.0,0.0,1.0,19.0,26.0,45.0,118.0,116.0,234.0,0.21645499723909442,4128000,10532000,4534000,19255000,6507000,2463000
4703960,Stewart County,1913,443,0.23199999999999998,TN,2.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,8.0,12.0,19.0,31.0,68.0,78.0,146.0,8.0,6.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,1.0,2.0,19.0,37.0,56.0,211.0,198.0,409.0,0.21645499723909442,4642000,15410000,3435000,22990000,8242000,3601000
4700990,DeKalb County,2803,621,0.222,TN,0.0,2.0,2.0,1.0,0.0,1.0,7.0,7.0,14.0,0.0,0.0,0.0,119.0,160.0,279.0,42.0,50.0,92.0,1.0,11.0,12.0,15.0,19.0,34.0,8.0,14.0,22.0,0.0,0.0,0.0,26.0,59.0,85.0,223.0,267.0,490.0,0.19431852523420973,6002000,19060000,6192000,30312000,12965000,5224000
4703990,Sullivan County,8116,2170,0.267,TN,0.0,2.0,2.0,1.0,1.0,2.0,17.0,9.0,26.0,0.0,0.0,0.0,353.0,371.0,724.0,33.0,38.0,71.0,57.0,54.0,111.0,11.0,13.0,24.0,22.0,23.0,45.0,0.0,0.0,0.0,157.0,249.0,406.0,1004.0,1020.0,2024.0,0.19431852523420973,17158000,45168000,45914000,101110000,37358000,18149000
4800001,CROSBYTON CISD,286,60,0.21,TX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,33.0,21.0,54.0,30.0,15.0,45.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,6.0,13.0,7.0,5.0,12.0,0.27647058823529413,1574000,3409000,2016000,5532000,2019000,578000
4800002,SPUR ISD,209,45,0.215,TX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,11.0,22.0,33.0,11.0,15.0,26.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,9.0,6.0,9.0,15.0,0.2857142857142857,841000,1660000,2048000,3893000,1495000,320000
4800003,ROCKSPRINGS ISD,221,26,0.11800000000000001,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,22.0,8.0,12.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,5.0,1.0,6.0,0.38095238095238093,1357000,982000,3774000,6435000,1581000,496000
4800005,BLACKWELL CISD,141,14,0.099,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,8.0,3.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,10.0,0.16071428571428573,0,4865000,3071000,8791000,1485000,386000
4800006,ASPERMONT ISD,183,19,0.10400000000000001,TX,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,7.0,15.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,9.0,5.0,14.0,0.21674876847290642,531000,966000,2294000,3409000,1194000,314000
4800007,PANTHER CREEK CISD,136,30,0.221,TX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,5.0,14.0,11.0,25.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,11.0,9.0,20.0,0.22580645161290322,669000,1282000,1554000,3048000,1200000,269000
4800008,DRIPPING SPRINGS ISD,8110,1109,0.13699999999999998,TX,2.0,3.0,5.0,19.0,15.0,34.0,6.0,2.0,8.0,123.0,103.0,226.0,84.0,78.0,162.0,141.0,123.0,264.0,0.0,2.0,2.0,34.0,34.0,68.0,30.0,18.0,48.0,0.0,2.0,2.0,89.0,111.0,200.0,384.0,364.0,748.0,0.030542986425339366,6691000,10150000,94505000,114164000,36998000,9554000
4800009,WIMBERLEY ISD,2519,302,0.12,TX,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,27.0,33.0,60.0,67.0,59.0,126.0,52.0,36.0,88.0,0.0,0.0,0.0,10.0,7.0,17.0,3.0,10.0,13.0,1.0,0.0,1.0,16.0,34.0,50.0,102.0,95.0,197.0,0.06485436893203883,3110000,3166000,30632000,39756000,13342000,3369000
4800010,HAYS CISD,21342,5543,0.26,TX,3.0,4.0,7.0,16.0,17.0,33.0,101.0,86.0,187.0,360.0,366.0,726.0,1543.0,1524.0,3067.0,2054.0,2097.0,4151.0,99.0,82.0,181.0,555.0,656.0,1211.0,85.0,65.0,150.0,1.0,1.0,2.0,473.0,681.0,1154.0,526.0,487.0,1013.0,0.08744282584464004,33612000,93436000,161904000,341968000,105571000,30564000
4811010,BOYD ISD,1230,232,0.18899999999999997,TX,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,21.0,39.0,65.0,72.0,137.0,24.0,21.0,45.0,2.0,2.0,4.0,5.0,4.0,9.0,5.0,1.0,6.0,0.0,0.0,0.0,14.0,22.0,36.0,76.0,100.0,176.0,0.08744282584464004,2424000,5662000,9316000,17014000,5496000,1640000
4814010,CHRISTOVAL ISD,591,77,0.13,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,16.0,21.0,37.0,11.0,14.0,25.0,3.0,1.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,9.0,16.0,25.0,26.0,51.0,0.08744282584464004,758000,4494000,3610000,7569000,2881000,672000
4817010,DEWEYVILLE ISD,518,122,0.23600000000000002,TX,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,40.0,49.0,89.0,3.0,5.0,8.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,14.0,17.0,53.0,58.0,111.0,0.08744282584464004,1960000,2255000,6366000,9068000,3115000,697000
4820010,FRISCO ISD,65395,8640,0.132,TX,34.0,32.0,66.0,1117.0,1270.0,2387.0,678.0,739.0,1417.0,682.0,609.0,1291.0,1203.0,1314.0,2517.0,714.0,785.0,1499.0,46.0,40.0,86.0,445.0,624.0,1069.0,229.0,235.0,464.0,3.0,6.0,9.0,533.0,921.0,1454.0,1402.0,1396.0,2798.0,0.08744282584464004,66625000,131283000,605879000,914497000,326907000,77613000
4823010,HEREFORD ISD,3673,800,0.218,TX,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,22.0,33.0,55.0,344.0,369.0,713.0,341.0,390.0,731.0,21.0,31.0,52.0,51.0,79.0,130.0,4.0,2.0,6.0,0.0,0.0,0.0,42.0,88.0,130.0,32.0,25.0,57.0,0.08744282584464004,9485000,21773000,19691000,53405000,18262000,3830000
4829010,MARBLE FALLS ISD,3855,672,0.174,TX,2.0,0.0,2.0,1.0,4.0,5.0,4.0,16.0,20.0,64.0,60.0,124.0,255.0,267.0,522.0,155.0,148.0,303.0,30.0,39.0,69.0,53.0,43.0,96.0,10.0,17.0,27.0,0.0,1.0,1.0,58.0,97.0,155.0,158.0,156.0,314.0,0.08744282584464004,7342000,4791000,48301000,65524000,20901000,6201000
4832010,MURCHISON ISD,157,21,0.134,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,9.0,9.0,18.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,7.0,15.0,0.08744282584464004,835000,1925000,491000,2865000,1222000,252000
4833010,NORTH LAMAR ISD,2303,385,0.16699999999999998,TX,7.0,5.0,12.0,1.0,0.0,1.0,13.0,12.0,25.0,41.0,32.0,73.0,149.0,126.0,275.0,16.0,25.0,41.0,16.0,5.0,21.0,0.0,2.0,2.0,23.0,18.0,41.0,0.0,0.0,0.0,43.0,54.0,97.0,140.0,125.0,265.0,0.08744282584464004,4685000,9923000,17866000,35454000,12932000,3295000
4835010,PITTSBURG ISD,2250,324,0.14400000000000002,TX,2.0,0.0,2.0,0.0,1.0,1.0,28.0,21.0,49.0,25.0,27.0,52.0,143.0,144.0,287.0,71.0,58.0,129.0,10.0,10.0,20.0,30.0,20.0,50.0,13.0,12.0,25.0,0.0,0.0,0.0,24.0,26.0,50.0,47.0,71.0,118.0,0.08744282584464004,8728000,14753000,11296000,31568000,13204000,3062000
4841010,SPEARMAN ISD,698,69,0.099,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,18.0,32.0,50.0,22.0,32.0,54.0,5.0,3.0,8.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,7.0,15.0,0.08744282584464004,1490000,6077000,4907000,12097000,5100000,1326000
4844010,VENUS ISD,2218,319,0.14400000000000002,TX,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,18.0,12.0,21.0,33.0,123.0,127.0,250.0,88.0,96.0,184.0,1.0,1.0,2.0,29.0,33.0,62.0,4.0,4.0,8.0,0.0,0.0,0.0,20.0,44.0,64.0,50.0,59.0,109.0,0.08744282584464004,5791000,20262000,9242000,29796000,11016000,3275000
4800011,ALVARADO ISD,3601,662,0.184,TX,0.0,2.0,2.0,0.0,0.0,0.0,9.0,6.0,15.0,28.0,50.0,78.0,238.0,286.0,524.0,139.0,151.0,290.0,10.0,12.0,22.0,41.0,67.0,108.0,14.0,18.0,32.0,0.0,0.0,0.0,34.0,60.0,94.0,146.0,177.0,323.0,0.15474583895636526,8203000,17782000,24641000,44379000,18537000,4060000
4800012,CHISUM ISD,1137,121,0.106,TX,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,9.0,10.0,12.0,22.0,34.0,36.0,70.0,12.0,10.0,22.0,1.0,7.0,8.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,14.0,24.0,40.0,47.0,87.0,0.18280632411067194,2651000,2130000,13561000,16222000,6274000,1657000
4900030,Alpine District,84571,19347,0.22899999999999998,UT,46.0,37.0,83.0,85.0,67.0,152.0,77.0,81.0,158.0,359.0,385.0,744.0,2819.0,2985.0,5804.0,2085.0,2130.0,4215.0,53.0,51.0,104.0,921.0,1030.0,1951.0,477.0,432.0,909.0,266.0,306.0,572.0,1226.0,1836.0,3062.0,6545.0,6713.0,13258.0,0.06531642686306519,107127000,461890000,325457000,811190000,286157000,211980000
